050723  1+ 1- 1+ 1-  1- 2o 1- 1+    9- Q8   4 0.1
050724  0+ 0+ 1- 1-  2- 1o 1+ 1-    7- Q2   4 0.1
050725  1+ 1o 1o 0+  1- 1- 1- 2-    7+ Q4   4 0.1
050726  1o 1- 1o 1o  1- 1o 1o 2-    8o Q6   4 0.1
050727  1o 2+ 2- 1o  3- 2o 4- 5o   19+     14 0.8
050728  3o 5+ 3o 3-  5- 3- 3o 3+   28- D5  23 1.1
050729  3- 3+ 3- 3-  3o 4+ 3+ 3o   25o     17 0.9
050730  4- 3- 3+ 2+  1+ 1o 2- 2-   18-     10 0.6
050731  2- 2o 2- 1+  3- 1- 1+ 3+   15-      8 0.4
050801  3+ 2- 3o 4-  3- 3o 3- 3o   23o     14 0.8
050802  2+ 3- 2- 3o  3- 2o 2o 1o   17+      9 0.5
050803  2- 2o 1+ 1o  1+ 2+ 3o 3+   16o      9 0.5
050804  3- 2- 3- 2o  2+ 2- 1+ 2+   17-      8 0.4
050805  1- 1o 1o 1o  1+ 3- 3+ 3-   14-      8 0.4
050806  4o 4+ 4+ 5-  4- 4- 5- 3+   33- D3  29 1.3
050807  3o 3+ 3+ 4-  2+ 1+ 3- 3-   22+     14 0.8
050808  2o 1+ 2- 1o  3- 2- 1- 2+   13+ Q0   6 0.3
050809  2+ 2+ 1+ 2-  2o 2- 3o 3-   17o      9 0.5
050810  3- 2- 4o 4+  4+ 2+ 1- 1-   21-     16 0.9
050811  1- 0o 1o 1o  1+ 0+ 0+ 0+    5o Q1   3 0.0
050812  1o 1o 1o 0+  1o 1o 1+ 3o   10- Q4K  5 0.2
050813  3- 3+ 2o 3+  3- 1o 4o 4o   23o D5* 16 0.9
050814  3+ 3+ 1+ 1+  1+ 1- 1+ 2-   14+      8 0.4
050815  0+ 1- 0+ 1o  2- 2+ 2o 3o   11+ Q8K  6 0.3
050816  3o 4- 2+ 3-  3+ 2+ 2+ 4-   23+     14 0.8
050817  3+ 3- 2o 2o  3o 3- 3- 3+   22-     13 0.7
050818  3o 2o 3o 3o  3- 3- 3- 2+   21+     12 0.7
050819  2+ 1+ 1+ 2o  2- 1- 2- 2-   13- Q7   6 0.3
050820  2- 1- 0o 0+  1o 1- 1o 0+    6- Q2   3 0.1
050821  1- 1o 1- 1-  2o 5- 2+ 2o   14o      9 0.5
050822  2+ 3+ 1+ 1+  2+ 2+ 1+ 3-   17o      9 0.5
050823  2o 1+ 2- 2-  3- 2+ 2- 2-   15o      7 0.4
050824  3- 3+ 6+ 9-  7+ 7- 6+ 4+   46- D1 102 1.9
050825  5- 3+ 2+ 3-  4- 5o 4- 2+   28- D4  22 1.1
050826  3- 3- 2+ 1o  0o 1o 1o 2-   12+ Q9K  6 0.3
050827  3- 2- 2o 1+  1o 0+ 0+ 1-   10o Q6   5 0.2
050828  2o 1+ 0+ 1o  1- 1o 1+ 3-   10+ Q5   5 0.2
050829  3o 3+ 2o 1o  1- 1- 0o 1-   11+      7 0.3
050830  0+ 0+ 0o 0+  0o 0+ 3- 2-    6- Q3   3 0.1
050831  1+ 2+ 2+ 3-  5o 7o 7- 6-   33o D2  49 1.6
050901  4+ 4o 2o 2o  3+ 1o 1o 3-   20+     14 0.8
050902  3- 3+ 4o 3+  4+ 6- 7- 4o   34o     39 1.4
050903  5+ 5o 4+ 4+  4- 2- 2- 3o   29o     27 1.2
050904  4- 4o 5- 5-  4- 3o 3- 3-   29o     24 1.1
050905  3+ 2+ 2+ 3o  2o 2+ 3o 2o   20+     11 0.6
050906  3o 2o 1- 2+  2o 2+ 1o 2-   15o      8 0.4
050907  3+ 3+ 1o 2-  1+ 3- 3o 0+   17-     10 0.6
050908  2+ 2o 1o 1o  1+ 1+ 2- 2o   13-      6 0.3
050909  1+ 2o 1- 2-  4+ 4+ 4+ 3+   22o     17 0.9
050910  2+ 3- 4o 3+  4o 6- 5+ 5o   32+     33 1.3
050911  6+ 7o 8- 6+  7o 5+ 6o 5-   50+    101 1.9
050912  5- 4+ 7o 6-  5- 6o 6o 7o   45+     75 1.8
050913  6- 5- 4o 6o  6- 2o 5- 4-   36+     44 1.5
050914  3+ 3- 4o 3+  4o 3+ 3+ 2o   26o     18 1.0
050915  3o 2- 3+ 6-  6+ 7o 5o 4+   36+     52 1.6
050916  4- 4- 4- 4o  3+ 2+ 3+ 2+   26+     18 1.0
050917  1- 2o 1+ 3o  3o 4- 3o 3o   20-     12 0.7
050918  2- 3- 3o 3o  3- 2- 2- 1o   17+     10 0.5
050919  3- 1+ 2- 2-  2- 2o 1+ 1-   13o Q8   6 0.3
050920  1- 2o 1+ 2o  1+ 1- 1o 1-   10- Q3   5 0.2
050921  1+ 0+ 1+ 1+  1o 1- 0o 0o    6o Q2   3 0.1
050922  1o 2+ 2- 1o  2- 2+ 2+ 1-   13o Q7   6 0.3
050923  2- 3- 3- 1o  1o 1- 1o 1+   12o Q6K  6 0.3
050924  1+ 0+ 0+ 0+  1- 0+ 0+ 0+    4o Q1   2 0.0
050925  0+ 0o 0+ 2o  3o 1+ 0+ 2o    9+ Q4K  5 0.2
050926  4- 3o 2o 3-  4- 2+ 3o 3+   24-     15 0.8
050927  3+ 4o 2+ 2o  2- 2- 1+ 3+   20-     12 0.7
050928  3o 3- 3o 2o  2o 3+ 2- 2-   19+     11 0.6
050929  3- 2+ 2- 2o  2- 2+ 1- 1-   14o Q9A  7 0.3
050930  0+ 1+ 1+ 2-  4- 2+ 2o 3-   15+      8 0.5
051001  3o 3+ 3+ 2+  2- 2- 3o 3+   22-     13 0.8
051002  4- 4- 4- 2+  2o 3+ 2- 3-   23o D4* 15 0.8
051003  3- 3- 2o 2-  1o 1- 1+ 1+   13+      7 0.3
051004  1+ 1+ 0+ 1o  1o 0+ 1- 0+    6+ Q8   3 0.1
051005  1- 1o 1- 1-  1o 1- 1+ 1-    7- Q7   4 0.1
051006  1o 1+ 1- 1-  1+ 1+ 1+ 0+    8o Q0   4 0.1
051007  2- 2o 2- 2o  2o 2o 3o 5-   19o     12 0.7
051008  4+ 4+ 4+ 4o  3o 2o 5- 4-   30+ D1  26 1.2
051009  3o 2o 2- 2o  2o 1o 3o 3+   18o     10 0.6
051010  3o 3- 3- 3o  2- 1- 1- 3-   17o     10 0.5
051011  3+ 2- 1- 1-  2- 2o 2- 2-   13+      7 0.3
051012  0+ 1- 0+ 0o  1- 0o 0o 1o    3o Q2   2 0.0
051013  1- 1o 1o 1o  1- 1- 2o 1-    8-      4 0.1
051014  1- 2o 0+ 0+  0+ 0o 0o 0+    4o Q5   2 0.0
051015  0+ 1- 1- 0+  0+ 0o 1- 1-    4- Q1   2 0.0
051016  0+ 2- 2o 1+  1+ 2o 2o 3+   14o      7 0.4
051017  3+ 4+ 3+ 3-  3- 3- 1o 0+   20+ D5* 14 0.8
051018  1- 2+ 1o 1o  2o 2- 2- 1-   11o      5 0.2
051019  2o 3- 1+ 1+  2o 2o 1o 1+   14-      6 0.3
051020  1+ 0+ 1o 1-  0o 0+ 0+ 1-    5- Q4   3 0.0
051021  0o 0o 0o 0+  0o 0o 0+ 2+    3o Q6   2 0.0
051022  4o 3- 1o 0+  1o 0+ 1+ 1o   12-      8 0.4
051023  1o 0+ 0+ 0+  1- 1- 1- 0o    4o Q3   2 0.0
051024  1o 0+ 0o 0+  1+ 2o 2o 1+    8+      4 0.1
051025  4o 4+ 4- 4o  2- 3+ 3o 4-   28- D2  21 1.1
051026  2o 2o 3o 2o  2o 4- 3o 2-   19+     11 0.6
051027  3o 1o 0+ 2o  3- 3+ 2o 0+   15-      8 0.5
051028  0+ 1- 1+ 2o  2o 1+ 2o 1+   11o      5 0.2
051029  0+ 0o 1+ 0+  0o 1+ 2- 0+    5+ Q9   3 0.0
051030  1o 2o 0+ 1o  1o 1o 2o 2o   10+      5 0.2
051031  1o 2o 1+ 2-  3o 4o 5o 4o   22o D3* 17 0.9
051101  3+ 2o 1- 2-  2- 3+ 2- 3-   17o     10 0.5
051102  2- 2- 1- 0+  1o 1o 4- 4-   14-      9 0.5
051103  4- 5- 3o 4-  3+ 4o 4o 3+   30-     24 1.1
051104  4- 4+ 3+ 3o  3- 3+ 4+ 2+   27o     20 1.0
051105  3o 3+ 4o 2-  2o 3- 2o 3o   22-     13 0.8
051106  4o 3- 2+ 3-  2- 3+ 3o 3o   23-     14 0.8
051107  3o 2- 2o 1+  1o 2- 2- 2-   14o      7 0.3
051108  1o 1- 1o 1-  0o 1o 1o 1-    6o      3 0.1
051109  2+ 1- 0+ 1-  0o 1- 1- 1-    6o      3 0.1
051110  0o 0o 1o 0+  0o 0o 1o 2-    4o      2 0.0
051111  1- 3- 1o 1o  1o 2o 1+ 1o   11-      5 0.2
051112  3- 3o 2o 2o  3o 3+ 3- 2+   21o     12 0.7
051113  3o 4o 3- 2+  3- 3o 2- 3+   23-     14 0.8
051114  3+ 3+ 2- 2o  2o 1- 2- 2o   17-      9 0.5
051115  1+ 1o 2- 2-  1+ 0+ 1- 1+    9+      4 0.2
051116  0+ 1+ 0+ 0+  0+ 1o 1- 1o    5+ Q1   3 0.1
051117  1- 0o 2+ 1-  0o 0o 0o 0o    4- Q5   2 0.0
051118  0o 0o 1o 0+  1+ 2o 2+ 0+    7+ Q8   4 0.1
051119  1o 1- 0+ 0o  1+ 4o 4o 3+   15-     11 0.6
051120  1+ 3- 3o 2o  1o 2- 2- 2o   15+      8 0.4
051121  2o 2+ 1- 1-  1- 1o 1o 0+    9- Q9   4 0.2
051122  1+ 0+ 2o 1+  2o 2+ 2- 2+   13+      6 0.3
051123  2- 3- 3- 2-  2o 2- 1+ 2-   15+      8 0.4
051124  2- 2o 2o 3-  2- 2+ 2+ 3+   18o      9 0.5
051125  4- 3+ 3+ 2-  1+ 2+ 2- 2+   20-     12 0.7
051126  2o 1- 1+ 2o  1+ 1+ 1- 1o   10+ Q0   5 0.2
051127  0+ 1o 1- 1-  0o 1- 1- 1+    5+ Q2   3 0.1
051128  0+ 0+ 2o 2o  3+ 2o 2+ 3-   15o      8 0.4
051129  3- 0+ 1- 1-  1- 2- 2- 5-   13o      9 0.5
051130  3o 3- 2+ 4+  3o 2- 2o 3+   22+ D5* 14 0.8
051201  4+ 3- 2- 3-  3- 2+ 3o 5-   24o D4* 17 0.9
051202  3+ 3+ 3+ 3o  3- 2o 3o 3+   24o     15 0.9
051203  4o 3o 2- 2+  3- 3+ 3+ 3-   23o     15 0.8
051204  2- 1- 1o 1+  2o 2- 3- 1+   12+      6 0.3
051205  1+ 1+ 0+ 1-  0+ 0+ 1- 0o    5o Q6   3 0.0
051206  0o 0+ 1- 1-  1o 0+ 0+ 1-    4o Q4   2 0.0
051207  0o 0o 0+ 0o  0o 0o 0o 0+    1- Q2   0 0.0
051208  0o 0o 0o 0o  0o 0+ 1- 1o    2o Q3   1 0.0
051209  2- 0+ 0+ 1-  0+ 1o 2- 4-   10-      6 0.3
051210  3o 4+ 3+ 1o  2- 2o 3o 3o   21+     14 0.8
051211  4- 2+ 3- 4o  3- 5- 4+ 3o   27+ D1  21 1.1
051212  3o 3+ 2o 1+  2o 3o 3o 3o   21-     12 0.7
051213  1- 2- 1o 1-  2+ 1o 2o 2-   11o      5 0.2
051214  0+ 1o 2- 1-  1- 0o 1- 0+    5+ Q7   3 0.1
051215  1o 1- 1- 1o  0o 0o 0o 0+    4- Q5   2 0.0
051216  1+ 3+ 1+ 2-  1+ 2o 2o 1-   14-      7 0.4
051217  0o 1o 1+ 2-  2- 1- 0+ 1-    7+ Q9   4 0.1
051218  1+ 1- 1- 2-  1+ 0+ 0o 1o    7o Q8   4 0.1
051219  1o 1o 1+ 1o  2+ 2+ 4- 4-   16+     10 0.6
051220  4o 3+ 2+ 2o  3+ 3o 4o 3o   25o D5* 17 0.9
051221  1+ 2o 2+ 3-  3o 3o 1+ 2-   17+      9 0.5
051222  3- 1o 1+ 1+  0+ 0+ 1o 1-    9-      5 0.2
051223  0+ 0o 0o 0o  0o 0o 0o 0o    0+ Q1   0 0.0
051224  0o 0o 0+ 1+  2+ 1o 2- 2-    8+ Q0   4 0.1
051225  1+ 3- 2o 2-  2+ 1+ 0+ 1-   12+      6 0.3
051226  0o 0o 1o 0+  1+ 2- 3o 3+   11-      6 0.3
051227  3o 1o 0+ 1o  3- 4o 5- 5+   22o D3  20 1.0
051228  4- 3- 3- 3o  3o 3o 3+ 4+   26- D2* 18 1.0
051229  3+ 3o 3+ 3-  2+ 3- 2o 3-   22o     13 0.7
051230  3- 3o 2- 2o  1o 2o 2o 2+   17-      8 0.5
051231  3o 2+ 2+ 1o  3- 3o 2o 3+   20-     11 0.6
060101  3- 1+ 1- 1o  3- 2- 1+ 2-   13o      7 0.3
060102  2- 2o 2- 2o  1o 1+ 1o 3-   13+      6 0.3
060103  2+ 1- 0o 0o  1- 2- 1+ 0o    7-      3 0.1
060104  0+ 1o 0+ 1-  0+ 0+ 1- 0o    4- Q4   2 0.0
060105  0o 0o 1+ 1+  1+ 1o 1o 1o    7o      3 0.1
060106  2- 2+ 2- 1+  3o 2+ 1+ 1o   15-      7 0.4
060107  2o 2- 2- 1+  1+ 3- 1- 0+   12-      6 0.3
060108  0o 0+ 2- 2-  1+ 1o 0+ 1-    7o      4 0.1
060109  0o 1- 0o 0+  0o 0o 0o 0o    1o Q1   1 0.0
060110  0o 0o 0o 0o  1- 1o 0+ 0+    2+ Q2   1 0.0
060111  1- 0o 0o 1-  1o 1+ 1- 0+    5- Q7   2 0.0
060112  2- 1+ 1o 1-  0o 0+ 1- 1o    7- Q0   3 0.1
060113  1o 0o 0o 0+  1o 2- 1o 1-    6- Q8   3 0.1
060114  1- 0+ 0o 1o  1o 1+ 2- 0+    6+ Q9   3 0.1
060115  2o 1+ 1- 0+  0+ 2o 3- 2-   11o      6 0.2
060116  1- 3- 2+ 3-  3o 3o 3o 3+   21- D3* 12 0.7
060117  3o 4- 2+ 2o  2- 2- 1+ 1o   17-      9 0.5
060118  2+ 2+ 3- 4o  1+ 3- 1+ 2o   19- D4* 11 0.6
060119  2o 1+ 2- 2o  3- 2+ 2- 3-   16+      8 0.4
060120  2o 1- 1- 2-  2o 3- 3o 2-   14+      7 0.4
060121  2- 2+ 1o 2-  2- 0+ 0o 0o    9-      4 0.1
060122  0o 1- 1+ 2o  3- 3- 0+ 1o   11-      6 0.3
060123  1+ 4- 3+ 4-  3+ 3- 2+ 4-   24o D2* 16 0.9
060124  3o 3o 3- 1+  1- 1- 0o 1o   12+      7 0.4
060125  2- 1- 0+ 1+  1- 2- 3o 4-   13o      8 0.4
060126  4o 4+ 2o 3+  3o 5+ 4+ 5+   32- D1  30 1.3
060127  3+ 2- 2+ 3-  3- 2+ 2+ 3-   20o D5* 11 0.6
060128  2+ 2o 2- 2-  1o 0+ 2+ 2-   13o      6 0.3
060129  1o 1o 1- 0+  0o 0o 0o 1-    4- Q6   2 0.0
060130  1o 0+ 0+ 1-  0o 0+ 0o 0o    3- Q3   2 0.0
060131  0o 0+ 0o 0o  1- 1+ 0+ 0+    3o Q5   2 0.0
060201  0o 0+ 1+ 1-  1o 1- 0+ 2+    7-      4 0.1
060202  2- 1- 0+ 1+  1- 1- 2- 2-    9-      4 0.1
060203  0+ 0+ 1- 2-  1- 1+ 3o 1+    9+      5 0.2
060204  2+ 3o 1+ 1o  1o 1o 0+ 0+   10+      6 0.3
060205  1o 0o 2- 1-  0+ 0+ 2- 1-    6+      3 0.1
060206  2- 4- 2o 2o  4- 2+ 3o 4-   22o     14 0.8
060207  2o 1+ 1o 0o  0+ 1- 1+ 2-    8+      4 0.1
060208  3- 1- 1+ 1-  0+ 0o 0+ 0+    6+      4 0.1
060209  0o 0o 0+ 1-  1o 0o 1+ 1+    5-      2 0.0
060210  1o 0+ 0o 0o  0o 0+ 2- 3o    6+      4 0.1
060211  2o 2o 2o 1-  2o 3- 1+ 0+   13o      6 0.3
060212  2+ 3o 2- 1-  1o 1+ 0o 0o   10o      5 0.2
060213  0o 0o 0o 0o  1- 2- 1o 1o    4+      2 0.0
060214  0o 0o 0o 0o  0+ 0o 0o 1+    2-      1 0.0
060215  1- 1o 2o 3o  2o 2- 3+ 4-   17+     10 0.6
060216  3o 3- 3o 2+  1+ 1+ 2- 1+   17-      9 0.5
060217  1o 3- 2- 1-  1o 1o 0+ 1o    9+      5 0.2
060218  0o 0+ 0o 1-  2- 1- 1- 1-    5- Q4   2 0.0
060219  2o 2o 2o 1o  1+ 1+ 2+ 2-   14-      6 0.3
060220  2+ 2o 3- 3+  4+ 5- 3+ 3+   26o D1* 19 1.0
060221  3+ 4- 3o 4o  3+ 4- 3o 3-   27- D2* 19 1.0
060222  4o 3+ 3+ 3+  3- 3+ 2- 2-   23+ D3* 15 0.9
060223  2- 2o 1+ 1+  0+ 0+ 1o 1o    9o      4 0.2
060224  3- 2- 1o 2+  2+ 1- 0+ 0+   11+      6 0.3
060225  2o 1- 0+ 0+  0o 0o 0o 0o    3+ Q2   2 0.0
060226  1o 2+ 1- 0+  1+ 2o 2- 3-   12o      6 0.3
060227  2- 1+ 2- 1-  1- 0o 0+ 1+    8- Q7   4 0.1
060228  0+ 0o 1o 2o  1+ 1- 2- 2+    9+      4 0.2
060301  3o 2+ 2o 2+  3o 1+ 0+ 0+   15-      8 0.4
060302  1- 1- 1o 1-  1- 0o 0+ 1o    5o      3 0.0
060303  1o 0o 0+ 0+  1- 1o 1+ 0+    5o      3 0.0
060304  1- 1o 1+ 1-  0+ 0o 0o 1o    5o      3 0.0
060305  0+ 0o 0+ 0o  0o 1- 0o 1-    2o      1 0.0
060306  1- 0+ 1- 2-  3o 3- 4- 4-   16+     11 0.6
060307  4+ 4- 2+ 1+  1+ 1- 2- 2-   17o     11 0.6
060308  2- 1+ 0+ 1-  2- 1- 2- 1+    9+      4 0.2
060309  0o 1- 0o 0o  0+ 1- 3- 1+    6-      3 0.1
060310  1+ 2+ 2+ 3o  3o 3- 2+ 5-   22-     14 0.8
060311  4- 3o 3o 2+  1o 2o 1+ 1+   18-     10 0.6
060312  0o 1+ 2- 2-  1+ 1o 1+ 0o    8+      4 0.1
060313  0+ 1- 0+ 1-  1- 0+ 1- 1o    5-      3 0.0
060314  0o 0o 0o 1-  1o 0+ 0+ 2o    4+      2 0.0
060315  2o 2o 2o 2+  2- 2o 3o 0+   15+      8 0.4
060316  2- 2+ 2+ 2+  2- 2+ 1o 1+   15o      7 0.4
060317  0o 0+ 0+ 1o  1- 0+ 1- 2-    5o Q6   3 0.0
060318  0+ 2- 3+ 5-  3o 5o 5o 6-   29- D2  30 1.3
060319  6+ 5+ 5- 4-  4+ 3o 4o 4-   35o D1  38 1.4
060320  4+ 4o 4o 3+  2o 2+ 4o 3-   27- D3  20 1.0
060321  2+ 4- 2- 1+  2+ 4o 3+ 3o   22- D5* 14 0.8
060322  3o 3+ 3- 1o  1- 1+ 3- 2+   17o     10 0.5
060323  2- 2o 1o 1-  0+ 1- 0+ 1-    7+ Q8   4 0.1
060324  1+ 0+ 0+ 1o  1- 1o 1+ 2+    8+      4 0.1
060325  2- 3- 1+ 1o  1o 1+ 3- 0+   12o      6 0.3
060326  1- 1+ 0o 1+  2- 2+ 3+ 2+   13o      7 0.3
060327  3+ 3o 0+ 0+  1+ 3- 1o 3+   15+     10 0.5
060328  1+ 3+ 1o 0+  1o 1+ 2- 1o   11o      6 0.3
060329  1o 2o 1- 1o  1- 1- 2- 2+   10o      5 0.2
060330  1+ 1- 0+ 0+  0+ 0+ 2- 2o    7o Q9   4 0.1
060331  1o 0o 1o 2-  2- 1+ 2o 1-    9+      4 0.2
060401  0o 0o 0o 0+  1- 0+ 0o 0o    1+ Q3   1 0.0
060402  0o 0o 0o 0+  1o 0o 0+ 0+    2o Q5   1 0.0
060403  0o 0o 0o 0+  0+ 1- 0+ 1-    2+ Q4   2 0.0
060404  0+ 0+ 2- 2o  2- 2+ 3- 3+   14+      8 0.4
060405  4- 5- 4o 4o  5+ 5- 3+ 2o   32- D4  29 1.3
060406  1+ 3- 4- 1+  2- 1o 1+ 2-   15-      8 0.4
060407  1- 0+ 1o 1-  1- 0+ 0o 1-    4+ Q7   2 0.0
060408  1+ 0o 0+ 2-  1o 1o 1o 2-    8o      4 0.1
060409  4+ 5o 6o 4+  4+ 4- 5- 6o   38+ D2  46 1.5
060410  3+ 4o 4- 2o  3o 3- 3- 2-   23o     15 0.8
060411  2o 2+ 1- 1o  1o 1- 0+ 2-   10-      5 0.2
060412  0o 0+ 0o 0o  0+ 0+ 0+ 0o    1+ Q2   1 0.0
060413  1+ 2o 2o 3o  4o 4- 2- 3o   21-     13 0.7
060414  4+ 6o 7- 7o  5o 5+ 4o 4+   43- D1  65 1.7
060415  4- 4o 5- 4+  4o 5o 4+ 4-   34- D3  31 1.3
060416  4- 3o 2+ 2o  2o 2+ 2- 2-   19-     10 0.6
060417  2o 1o 1o 1-  0+ 1- 1+ 3+   10+      6 0.3
060418  4o 3o 1o 1-  0+ 1- 1o 1+   12o      8 0.4
060419  2- 0o 1- 1-  0+ 0+ 0+ 1-    5- Q8   3 0.0
060420  0o 1o 1- 2+  3o 1+ 1- 0o    9o      5 0.2
060421  1o 1+ 1o 1o  2o 4o 1+ 1+   13o      8 0.4
060422  4+ 4+ 3+ 5-  3+ 2o 1o 1-   24- D5* 19 1.0
060423  1o 3o 3o 1+  1- 1+ 0+ 2o   13-      7 0.4
060424  3- 2o 2- 2-  1- 0+ 0+ 2o   11+      6 0.3
060425  3- 1- 0+ 0+  1o 1+ 1- 0o    7o      4 0.1
060426  2- 2- 1- 0+  0+ 1- 0+ 0o    6- Q9   3 0.1
060427  1o 1+ 1o 1-  1+ 1+ 1- 1o    8+ Q0   4 0.1
060428  3o 3- 4- 3o  2- 1- 1- 1+   17-     10 0.6
060429  1- 0+ 0+ 1-  0+ 0+ 0+ 1-    4- Q6   2 0.0
060430  0o 0o 0o 0o  0o 0o 0o 0o    0o Q1   0 0.0
060501  0o 0+ 1o 1-  0o 0o 0o 0+    2+ Q2   1 0.0
060502  2- 0o 1o 0+  1- 1o 1+ 1-    7- Q9   3 0.1
060503  1o 0+ 0+ 0o  0o 1- 2- 2-    6- Q8   3 0.1
060504  1- 2- 3- 2o  5- 3+ 3- 2+   20o     13 0.8
060505  4o 3o 3- 2+  1+ 1o 0+ 1o   16-     10 0.5
060506  1+ 3- 1+ 1+  4- 5o 4+ 5-   24+ D1  21 1.1
060507  3o 4- 5o 3+  3- 2o 3- 2+   25- D2* 18 1.0
060508  2+ 3- 2o 1+  1- 0+ 1- 1-   11-      6 0.2
060509  1- 0+ 1o 1+  0+ 1o 0+ 1o    6o Q5   3 0.1
060510  0o 0o 0o 0+  0+ 0+ 2- 3-    5+      3 0.1
060511  3o 4- 4- 3o  3o 2+ 3+ 4-   26- D3* 17 0.9
060512  4+ 3+ 3+ 2o  3o 2- 2o 2+   22o D4* 14 0.8
060513  3+ 3+ 2o 2-  2- 1o 2+ 2+   18-     10 0.5
060514  3o 3- 2- 1+  1+ 1- 1- 1o   12+      7 0.3
060515  1o 1o 1- 0+  1- 1- 1- 1+    6+ Q6   3 0.1
060516  1- 0+ 0o 0+  1- 0+ 0o 0+    3- Q1   2 0.0
060517  1+ 2- 1- 1-  2- 2o 1- 1+   10o      5 0.2
060518  1+ 2o 3o 3-  2- 4+ 4- 2+   21o D5* 14 0.8
060519  2- 2o 2o 1-  1o 1+ 2o 2+   13o      6 0.3
060520  2- 1+ 2- 2-  1- 2- 2- 1+   12-      5 0.2
060521  3- 1- 1o 1+  0+ 2o 3- 1+   12o      6 0.3
060522  3- 1o 1- 1+  2- 2+ 2o 4-   15+      8 0.5
060523  3o 1+ 1+ 1o  1+ 1- 0+ 0o    9o      5 0.2
060524  0+ 1+ 1+ 1o  2- 1o 0o 0o    7-      3 0.1
060525  0+ 1+ 1o 0+  0+ 0+ 1+ 2-    7- Q0   4 0.1
060526  1+ 1- 1- 0+  1o 1o 1- 1-    6+ Q7   3 0.1
060527  1o 0+ 0+ 0+  0+ 0+ 0o 1-    3+ Q3   2 0.0
060528  1o 2- 1o 2o  1+ 1- 1o 2-   10+      5 0.2
060529  1- 0+ 0+ 0+  0+ 1- 1- 1+    5- Q4   3 0.0
060530  1o 1o 0+ 2-  4- 2+ 3- 2-   14+      8 0.4
060531  2+ 1o 1o 1-  2- 1o 2- 1-   10o      5 0.2
060601  2o 2o 2- 3o  2o 3- 3o 2o   18+     10 0.5
060602  2+ 2+ 2o 1+  1o 2- 1+ 1-   13-      6 0.3
060603  1+ 1- 1+ 1-  2- 1o 0+ 1-    8-      4 0.1
060604  0+ 0+ 0+ 0+  0+ 0+ 1- 0+    3o      2 0.0
060605  1- 1- 0+ 0+  0+ 1o 1o 0+    5-      3 0.0
060606  2o 2- 4o 5-  4- 4- 5+ 4o   29o     26 1.2
060607  4o 3+ 3+ 3o  3+ 3o 3+ 5-   28o     21 1.1
060608  4o 3+ 4- 3o  3o 4o 3o 3-   27-     19 1.0
060609  3+ 2o 2+ 2+  2- 2- 2+ 2-   17+      9 0.5
060610  2+ 2o 2- 1+  2+ 2o 2+ 2-   16-      7 0.4
060611  2o 2- 1o 1o  2- 1o 1o 2-   11o      5 0.2
060612  1o 0+ 1- 0+  1+ 1o 1- 1o    6+      3 0.1
060613  1o 0+ 0+ 0+  1- 0+ 1- 1-    4+      3 0.0
060614  1o 1- 1- 1+  1o 1+ 3- 3+   12o      7 0.3
060615  2+ 3+ 4+ 4o  4- 4- 4- 3+   28+     21 1.1
060616  3o 2o 2+ 1+  1o 2- 3- 2o   16o      8 0.4
060617  2o 2+ 3+ 2-  2+ 2o 2o 1-   16+      8 0.4
060618  0+ 2- 3- 3-  1o 1- 1- 1o   11-      6 0.3
060619  2o 1- 1- 0o  0+ 0+ 0o 0+    4+ Q8   2 0.0
060620  2- 0+ 0+ 1-  1o 1o 0+ 0+    6- Q9   3 0.1
060621  0o 0+ 0+ 0+  1- 1- 1- 1-    4- Q4   2 0.0
060622  1o 2o 1+ 1o  1+ 1o 2o 1-   10+      5 0.2
060623  0o 0+ 0+ 0+  0+ 1- 1o 0+    3+ Q3   2 0.0
060624  0o 0+ 0+ 0+  1o 1o 1+ 1-    5o Q7   3 0.0
060625  2o 1o 1- 1o  1o 1o 0+ 1o    8o      4 0.1
060626  0+ 0+ 0o 0+  1- 0+ 0+ 0o    2+ Q1   2 0.0
060627  1- 0+ 0+ 1-  2o 2- 2o 2o   10-      5 0.2
060628  3- 2+ 3+ 3o  4o 2o 3- 3o   23o D5* 14 0.8
060629  3- 2o 2o 2+  2+ 3o 3- 3-   20-     10 0.6
060630  2+ 2- 2o 2o  3o 2o 1+ 1+   16-      8 0.4
060701  1- 2o 1o 1o  1+ 0+ 0+ 0+    7o      4 0.1
060702  0+ 0+ 0+ 0+  0+ 1- 0+ 0o    3- Q2   2 0.0
060703  0o 0+ 1- 1-  0+ 1- 1o 1-    4+ Q7   2 0.0
060704  0+ 1o 1- 2o  4- 3o 3o 4o   18-     12 0.7
060705  4+ 4o 5o 2o  2- 2+ 2+ 3o   25- D2* 19 1.0
060706  3+ 2- 3- 2-  1+ 2- 1+ 2-   15+      8 0.4
060707  2- 1o 1o 1+  2o 2+ 1+ 1o   12-      6 0.2
060708  0+ 1- 1o 0+  0+ 0+ 0+ 1-    4o Q5   2 0.0
060709  0+ 0+ 0+ 0+  0+ 0+ 1- 3+    6o      4 0.1
060710  3- 1+ 1- 2-  3o 3+ 3o 1+   17o     10 0.6
060711  0+ 1- 1- 1o  2o 2+ 3- 2+   12o      6 0.3
060712  2+ 2o 2+ 4o  4o 2- 1+ 1+   19o D5* 12 0.7
060713  2o 2+ 2- 1+  1o 0+ 0+ 1-   10-      5 0.2
